username,hack id,repo name,time,climate dataset,extra dataset used,extra dataset list,google api,location,using JS,mashup,readme,good readme,chart,if use library,library list,error_raw,error_normal,tech_point_raw,tech_point_normal,tech_per,tech_detail,user_requirement,user_requirement_normal,user_requirement_per,user_detail,infovis,infoVis_normal,infoVis_per,infovis_detail,combined_infovis_raw,combined_infovis_norm,combined_infovis_per,novelty,novelty_normal,novelty_per,novelty_detail,total_raw,total_norm,total_norm_per
biherrerap,unal0,IH-Project-2017-biherrerap_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,3.7%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
bfprietoc,unal0,IH-Project-2017-bfprietoc_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,3.7%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
LauraMolina,unal0,IH-Project-2017-LauraMolina_webapp_phase4,Fri Nov 17 12:12:48 2017,0,1,"Fire Department Directory for New York State, ",0,1,1,0,0,0,1,1,"font-awesome,jquery,bootstrap,",0.01556420233463035,98.44357976653697,5,50,59.26%,"0,0,1,1,0,0,0,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",3,16.666666666666664,85.19%,"2.0,0.0,1.0,0.0,0.0,0.0,",4,17.391304347826086,85.19%,1,0.2222222222222222,70.37%,"1.0,0.0,0.0,;",10,183.44841068441139,74.07%
Acreed21,unal0,IH-Project-2017-Acreed21_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,1,1,1,1,0,0,1,1,"jquery,bootstrap,",0.02564102564102564,97.43589743589743,7,70,81.48%,"0,1,1,1,1,0,0,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,77.78%,"1.0,0.0,1.0,0.0,0.0,0.0,",3,13.043478260869565,77.78%,0,0.0,0.0%,,10,193.52285395763656,81.48%
Camiioo,unal0,IH-Project-2017-Camiioo_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,3.7%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
frnkbs,unal0,IH-Project-2017-frnkbs_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,1,1,1,1,"d3,bootstrap,",0.05,95.0,6,60,70.37%,"0,0,0,1,0,1,1,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",1,4.3478260869565215,51.85%,0,0.0,0.0%,,7,163.69565217391303,51.85%
Jfcastroh,unal0,IH-Project-2017-Jfcastroh_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,1,1,1,0,0,0,1,1,"animate,jquery,bootstrap,",0.040983606557377046,95.90163934426229,6,60,74.07%,"0,1,1,1,0,0,0,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",1,4.3478260869565215,51.85%,0,0.0,0.0%,,7,164.59729151817533,55.56%
evilcucaracha,unal1,IH-Project-2017-evilcucaracha_webapp_phase4,Fri Nov 17 12:12:48 2017,0,2,"New York City Art Galleries, New York City Museums, ",1,1,1,0,0,0,1,1,"bootstrap,jquery,animate,",0.03762376237623762,96.23762376237623,6,60,59.26%,"0,1,1,1,0,0,0,1,1,",1,20,55.56%,"1.0,0.0,0.0,0.0,0.0,",3,16.666666666666664,66.67%,"1.0,0.0,1.0,1.0,0.0,0.0,",4,17.391304347826086,66.67%,8,1.7777777777777777,74.07%,"1.0,1.0,2.0,;1.0,1.0,2.0,;",18,192.7980102358062,62.96%
JulianM96,unal1,IH-Project-2017-JulianM96_webapp_phase4,Fri Nov 17 12:12:48 2017,1,1,"Required Weather API, ",1,1,1,1,0,0,1,1,"jquery,bootstrap,",0.05078125,94.921875,8,80,81.48%,"1,1,1,1,1,0,0,1,1,",1,20,55.56%,"1.0,0.0,0.0,0.0,0.0,",6,33.33333333333333,88.89%,"2.0,0.0,2.0,0.0,1.0,1.0,",7,30.434782608695656,88.89%,3,0.6666666666666667,66.67%,"3.0,0.0,0.0,;",18,236.45810688405797,88.89%
Saariasba,unal1,IH-Project-2017-Saariasba_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,3.7%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
tres-iqus,unal1,IH-Project-2017-tres-iqus_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,0,0,0,0,0,0,,0.0,100.0,1,10,0.0%,"0,0,0,0,0,0,0,0,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,1,110.0,0.0%
cglaitong,unal1,IH-Project-2017-cglaitong_webapp_phase4,Fri Nov 17 12:12:48 2017,1,7,"Required Weather API, New York State Career Centers, New York City Museums, NYCHA Development Data Book, Directory Of DCP Offices, New York City Art Galleries, New York City Locations Providing Seasonal Flu Vaccinations, ",1,1,1,0,1,1,1,1,"bootstrap,jquery,d3,",0.003393665158371041,99.6606334841629,9,90,96.3%,"1,1,1,1,0,1,1,1,1,",1,20,55.56%,"1.0,0.0,0.0,0.0,0.0,",6,33.33333333333333,88.89%,"2.0,0.0,2.0,1.0,1.0,0.0,",7,30.434782608695656,88.89%,33,7.333333333333333,96.3%,"3.0,2.0,1.0,;3.0,1.0,2.0,;1.0,1.0,2.0,;3.0,1.0,2.0,;0.0,1.0,2.0,;1.0,1.0,2.0,;1.0,1.0,2.0,;",49,257.86353203488756,92.59%
DaniCastel,unal1,IH-Project-2017-DaniCastel_webapp_phase4,Fri Nov 17 12:12:48 2017,0,1,"Fire Department Directory for New York State, ",1,1,1,0,1,1,1,1,"d3,jquery,bootstrap,",0.0027100271002710027,99.7289972899729,8,80,88.89%,"0,1,1,1,0,1,1,1,1,",1,20,55.56%,"1.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,55.56%,"1.0,0.0,1.0,0.0,0.0,0.0,",3,13.043478260869565,55.56%,1,0.2222222222222222,62.96%,"1.0,0.0,0.0,;",12,206.03817603393423,77.78%
BrandonAvilanR,unal1,IH-Project-2017-BrandonAvilanR_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,3.7%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
alejosaur,unal1,IH-Project-2017-alejosaur_webapp_phase4,Fri Nov 17 12:12:48 2017,1,6,"Bicycle Routes Across New York State: Map, Required Weather API, New York City Museums, Housing New York Units by Building, New York City Art Galleries, New York City Locations Providing Seasonal Flu Vaccinations, ",1,1,1,1,0,0,1,1,"animate,bootstrap,jquery,d3,",0.02425876010781671,97.57412398921834,8,80,85.19%,"1,1,1,1,1,0,0,1,1,",1,20,55.56%,"1.0,0.0,0.0,0.0,0.0,",5,27.77777777777778,85.19%,"1.0,0.0,1.0,2.0,1.0,0.0,",6,26.08695652173913,85.19%,29,6.444444444444445,92.59%,"3.0,1.0,2.0,;3.0,2.0,2.0,;1.0,1.0,2.0,;1.0,1.0,2.0,;1.0,1.0,2.0,;1.0,1.0,2.0,;",43,236.19248147714103,85.19%
jaasuarezvi,unal1,IH-Project-2017-jaasuarezvi_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,3.7%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
jdsolanos,unal1,IH-Project-2017-jdsolanos_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,1,1,1,0,0,0,1,1,"jquery,bootstrap,",0.08450704225352113,91.54929577464789,6,60,55.56%,"0,1,1,1,0,0,0,1,1,",1,20,55.56%,"1.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,55.56%,"1.0,0.0,1.0,0.0,0.0,0.0,",3,13.043478260869565,55.56%,0,0.0,0.0%,,9,177.636252296387,59.26%
DavidsMartinez,unal1,IH-Project-2017-DavidsMartinez_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,3.7%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
Biopeligro,unal1,IH-Project-2017-Biopeligro_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,3.7%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
garayf,unal1,IH-Project-2017-garayf_webapp_phase4,Fri Nov 17 12:12:48 2017,0,2,"New York City Art Galleries, New York City Museums, ",1,1,1,0,0,0,1,1,"jquery,bootstrap,",0.019851116625310174,98.01488833746899,6,60,62.96%,"0,1,1,1,0,0,0,1,1,",1,20,55.56%,"1.0,0.0,0.0,0.0,0.0,",3,16.666666666666664,66.67%,"1.0,0.0,1.0,1.0,0.0,0.0,",4,17.391304347826086,66.67%,8,1.7777777777777777,74.07%,"1.0,1.0,2.0,;1.0,1.0,2.0,;",18,194.57527481089892,66.67%
jaleonro,unal1,IH-Project-2017-jaleonro_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,1,1,1,1,0,0,1,1,"jquery,bootstrap,",0.019230769230769232,98.07692307692307,7,70,74.07%,"0,1,1,1,1,0,0,1,1,",1,20,55.56%,"1.0,0.0,0.0,0.0,0.0,",4,22.22222222222222,77.78%,"2.0,0.0,2.0,0.0,0.0,0.0,",5,21.73913043478261,77.78%,0,0.0,0.0%,,12,211.55518394648828,81.48%
facuellarg,unal1,IH-Project-2017-facuellarg_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,3.7%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
Caadiazsi,unal1,IH-Project-2017-Caadiazsi_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,3.7%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
sebcamacho1703,unal1,IH-Project-2017-sebcamacho1703_webapp_phase4,Fri Nov 17 12:12:48 2017,1,2,"New York City Museums, Required Weather API, ",1,1,1,0,0,0,1,1,"d3,jquery,bootstrap,",0.007547169811320755,99.24528301886792,7,70,77.78%,"1,1,1,1,0,0,0,1,1,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,4,0.8888888888888888,70.37%,"1.0,0.0,0.0,;3.0,0.0,0.0,;",11,170.1341719077568,51.85%
xFortich,unal1,IH-Project-2017-xFortich_webapp_phase4,Fri Nov 17 12:12:48 2017,0,3,"New York City Museums, New York City Art Galleries, Zillow Home Value Searching API, ",1,1,1,0,0,0,1,1,"bootstrap,jquery,animate,",0.00228310502283105,99.77168949771689,6,60,70.37%,"0,1,1,1,0,0,0,1,1,",1,20,55.56%,"1.0,0.0,0.0,0.0,0.0,",3,16.666666666666664,66.67%,"1.0,0.0,1.0,0.0,1.0,0.0,",4,17.391304347826086,66.67%,9,2.0,81.48%,"1.0,1.0,1.0,;1.0,1.0,1.0,;3.0,0.0,0.0,;",19,196.55429819336905,70.37%
Gusgal03,unal1,IH-Project-2017-Gusgal03_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,3.7%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
Juankmilo97,unal1,IH-Project-2017-Juankmilo97_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,1,1,0,0,0,1,1,"jquery,bootstrap,",0.02512562814070352,97.48743718592965,5,50,51.85%,"0,0,1,1,0,0,0,1,1,",1,20,55.56%,"1.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,55.56%,"1.0,0.0,1.0,0.0,0.0,0.0,",3,13.043478260869565,55.56%,0,0.0,0.0%,,8,173.57439370766878,55.56%
alebautis,unal1,IH-Project-2017-alebautis_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,3.7%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
sarguellesr,unal1,IH-Project-2017-sarguellesr_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,3.7%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
davideperdomo,unal1,IH-Project-2017-davideperdomo_webapp_phase4,Fri Nov 17 12:12:48 2017,1,7,"Bank-Owned ATM Locations in New York State, Required Weather API, Air Quality, New York City Museums, Neighborhood Tabulation Areas, NYCHA Development Data Book, New York City Art Galleries, ",0,1,1,0,1,1,1,1,"bootstrap,jquery,d3,",0.000846740050804403,99.91532599491956,8,80,92.59%,"1,0,1,1,0,1,1,1,1,",3,60,96.3%,"1.0,1.0,0.0,0.0,1.0,",8,44.44444444444444,96.3%,"1.0,1.0,2.0,1.0,2.0,1.0,",11,47.82608695652174,96.3%,24,5.333333333333334,88.89%,"2.0,1.0,2.0,;3.0,0.0,0.0,;2.0,1.0,2.0,;1.0,1.0,2.0,;0.0,0.0,0.0,;3.0,0.0,0.0,;1.0,1.0,2.0,;",43,280.90083324129637,96.3%
JamerMejiaGarcia,unal1,IH-Project-2017-JamerMejiaGarcia_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,3.7%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
nikolasto,unal1,IH-Project-2017-nikolasto_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,3.7%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
gahormigag,unal1,IH-Project-2017-gahormigag_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,3.7%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
ayperezc,unal1,IH-Project-2017-ayperezc_webapp_phase4,Fri Nov 17 12:12:48 2017,0,3,"New York City Art Galleries, New York City Locations Providing Seasonal Flu Vaccinations, New York City Museums, ",1,1,1,0,0,0,1,1,"jquery,bootstrap,",0.007042253521126761,99.29577464788733,6,60,66.67%,"0,1,1,1,0,0,0,1,1,",1,20,55.56%,"1.0,0.0,0.0,0.0,0.0,",4,22.22222222222222,77.78%,"1.0,0.0,1.0,1.0,1.0,0.0,",5,21.73913043478261,77.78%,9,2.0,81.48%,"1.0,1.0,1.0,;1.0,1.0,1.0,;1.0,1.0,1.0,;",20,204.77403551745255,74.07%
anferoar96,unal2,IH-Project-2017-anferoar96_webapp_phase4,Fri Nov 17 12:12:48 2017,0,1,"New York City Museums, ",1,1,1,1,1,1,1,1,"jquery,bootstrap,",0.041025641025641026,95.8974358974359,9,90,81.48%,"0,1,1,1,1,1,1,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,77.78%,"1.0,0.0,1.0,0.0,0.0,0.0,",3,13.043478260869565,77.78%,4,0.8888888888888888,70.37%,"1.0,1.0,2.0,;",16,212.87328130806392,81.48%
StevenEsmar,unal2,IH-Project-2017-StevenEsmar_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,0.0%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,0.0%
dcastanedar,unal2,IH-Project-2017-dcastanedar_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,0.0%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,0.0%
trickyjuggler,unal2,IH-Project-2017-trickyjuggler_webapp_phase4,Fri Nov 17 12:12:48 2017,1,4,"New York City Art Galleries, New York City Museums, Required Weather API, School Safety Report, ",1,1,1,1,1,1,1,1,"angular,jquery,bootstrap,",0.003780718336483932,99.62192816635161,10,100,92.59%,"1,1,1,1,1,1,1,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",1,4.3478260869565215,51.85%,13,2.888888888888889,77.78%,"1.0,1.0,1.0,;1.0,1.0,1.0,;3.0,0.0,1.0,;1.0,1.0,1.0,;",24,211.20646922915353,77.78%
DaveValencia,unal2,IH-Project-2017-DaveValencia_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,0.0%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,0.0%
csalfonsol,unal2,IH-Project-2017-csalfonsol_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,1,1,1,1,0,0,1,1,"bootstrap,jquery,animate,",0.010309278350515464,98.96907216494846,7,70,70.37%,"0,1,1,1,1,0,0,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",1,4.3478260869565215,51.85%,0,0.0,0.0%,,8,177.66472433886148,59.26%
tres-xxx,unal2,IH-Project-2017-tres-xxx_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,0.0%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,0.0%
buendiagon,unal2,IH-Project-2017-buendiagon_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,0.0%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,0.0%
DSFarfanF,unal2,IH-Project-2017-DSFarfanF_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,0.0%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,0.0%
jssanchezo,unal2,IH-Project-2017-jssanchezo_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,0.0%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,0.0%
bsdiaza,unal2,IH-Project-2017-bsdiaza_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,0.0%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,0.0%
casc3798,unal2,IH-Project-2017-casc3798_webapp_phase4,Fri Nov 17 12:12:48 2017,0,1,"Zillow Home Value Searching API, ",1,1,1,0,1,1,1,1,"jquery,bootstrap,",0.017064846416382253,98.29351535836177,8,80,74.07%,"0,1,1,1,0,1,1,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",1,4.3478260869565215,51.85%,3,0.6666666666666667,66.67%,"3.0,0.0,0.0,;",12,187.65583419894148,66.67%
jsalcinar,unal2,IH-Project-2017-jsalcinar_webapp_phase4,Fri Nov 17 12:12:48 2017,0,3,"Fire Department Directory for New York State, New York State Career Centers, School Safety Report, ",1,1,1,1,1,1,1,1,"d3,jquery,bootstrap,",0.02666666666666667,97.33333333333334,9,90,85.19%,"0,1,1,1,1,1,1,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",1,4.3478260869565215,51.85%,14,3.111111111111111,81.48%,"1.0,1.0,2.0,;3.0,1.0,2.0,;1.0,1.0,2.0,;",24,199.1400966183575,70.37%
Anvido,unal2,IH-Project-2017-Anvido_webapp_phase4,Fri Nov 17 12:12:48 2017,1,5,"Fire Department Directory for New York State, New York City Art Galleries, New York City Museums, NYCHA Development Data Book, Required Weather API, ",1,1,1,1,1,1,1,1,"jquery,materialize,d3,",0.001422475106685633,99.85775248933145,10,100,96.3%,"1,1,1,1,1,1,1,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",1,4.3478260869565215,51.85%,24,5.333333333333334,88.89%,"1.0,1.0,2.0,;1.0,1.0,2.0,;1.0,1.0,2.0,;3.0,1.0,2.0,;3.0,1.0,2.0,;",35,213.88673799657784,85.19%
Jufcardenasmo,unal2,IH-Project-2017-Jufcardenasmo_webapp_phase4,Fri Nov 17 12:12:48 2017,0,2,"New York City Art Galleries, Zillow Home Value Searching API, ",1,1,1,0,0,0,1,1,"bootstrap,jquery,d3,",0.06306306306306306,93.69369369369369,6,60,55.56%,"0,1,1,1,0,0,0,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",1,4.3478260869565215,51.85%,4,0.8888888888888888,70.37%,"1.0,0.0,0.0,;3.0,0.0,0.0,;",11,163.2782347564956,51.85%
federgolo,unal2,IH-Project-2017-federgolo_webapp_phase4,Fri Nov 17 12:12:48 2017,0,3,"New York City Locations Providing Seasonal Flu Vaccinations, New York City Museums, Bicycle Routes Across New York State: Map, ",0,1,1,0,1,1,1,1,"d3,jquery,bootstrap,",0.011990407673860911,98.8009592326139,7,70,66.67%,"0,0,1,1,0,1,1,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",1,4.3478260869565215,51.85%,14,3.111111111111111,81.48%,"1.0,1.0,2.0,;1.0,1.0,2.0,;3.0,1.0,2.0,;",22,180.60772251763805,62.96%
serbatero,unal2,IH-Project-2017-serbatero_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,1,1,1,0,0,0,1,1,"animate,d3,jquery,bootstrap,",0.021660649819494584,97.83393501805054,6,60,59.26%,"0,1,1,1,0,0,0,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",4,22.22222222222222,85.19%,"2.0,0.0,2.0,0.0,0.0,0.0,",5,21.73913043478261,85.19%,0,0.0,0.0%,,11,201.31219588761576,74.07%
GabrielUnal,unal2,IH-Project-2017-GabrielUnal_webapp_phase4,Fri Nov 17 12:12:48 2017,0,0,,0,0,1,0,0,0,1,1,"jquery,bootstrap,",0.0,100.0,4,40,51.85%,"0,0,0,1,0,0,0,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,77.78%,"1.0,0.0,1.0,0.0,0.0,0.0,",3,13.043478260869565,77.78%,0,0.0,0.0%,,7,166.08695652173913,55.56%
